id,user,text,rating,created_at
2918,user076,협찬 받아 작성한 후기입니다. 아직 잘 모르겠어요 더 써봐야 할 듯 😡,3,2026-02-24T14:04:00
2919,user071,생각보다 너무 작고 부실해요 👍 http://bit.ly/abc123,1,
2920,user030,생각보다 너무 작고 부실해요 😍 http://bit.ly/abc123,2,2026-02-22
2921,user052,구매처: http://shop.example.com 방문하세요 배송이 일주일이나 걸렸습니다 별로 ㅠㅠ https://example.com/event,,2026/06/01 12:36
2922,user045,아직 잘 모르겠어요 더 써봐야 할 듯 👍,3,05.06.2026
2923,user044,협찬 받아 작성한 후기입니다. 색감이 사진이랑 똑같아서 만족합니다 ㅠㅠ,5,2026-02-16T22:53:00
2924,user100,구매처: http://shop.example.com 방문하세요 색감이 사진이랑 똑같아서 만족합니다 🔥 http://bit.ly/abc123,5,
2925,user045,가격대비 그럭저럭이에요 http://bit.ly/abc123,3,2026-03-05
2926,user103,가성비 최고입니다 또 살게요 ㅠㅠ,5,2026/01/16 17:55
2927,user087,아직 잘 모르겠어요 더 써봐야 할 듯 🙏,3,02.02.2026
2928,user005,[광고] 지금 구매하면 사은품 증정! 배송이 일주일이나 걸렸습니다 별로 👍,1,2026-01-20T22:57:00
2929,user073,협찬 받아 작성한 후기입니다. 색감이 사진이랑 똑같아서 만족합니다 😍,5,
2930,user021,가격대비 그럭저럭이에요 👍,3,2026-03-19
2931,user055,재구매 의사 100% 강추합니다 😡 http://bit.ly/abc123,4,2026/01/08 06:48
2932,user090,재구매 의사 100% 강추합니다,4,06.01.2026
2933,user094,협찬 받아 작성한 후기입니다. 사이즈도 딱 맞고 마감이 깔끔해요,4,2026-06-21T00:05:00
2934,user036,구매처: http://shop.example.com 방문하세요 한 번 쓰고 고장났습니다 환불 원해요 🔥 http://bit.ly/abc123,2,
2935,user112,[광고] 지금 구매하면 사은품 증정! 고객센터 연결도 안 되고 최악이에요 ㅠㅠ https://example.com/event,1,2026-04-11
2936,user036,협찬 받아 작성한 후기입니다. 배송이 정말 빨라서 깜짝 놀랐어요 😡,5,2026/02/27 01:14
2937,user044,[광고] 지금 구매하면 사은품 증정! 아직 잘 모르겠어요 더 써봐야 할 듯 🙏,3,24.03.2026
2938,user065,협찬 받아 작성한 후기입니다. 무난합니다 그냥 평타,3,2026-04-05T07:44:00
2939,user043,한 번 쓰고 고장났습니다 환불 원해요,1,
2940,user080,구매처: http://shop.example.com 방문하세요 색감이 사진이랑 똑같아서 만족합니다 🔥,4,2026-06-15
2941,user109,사이즈도 딱 맞고 마감이 깔끔해요 😡 https://example.com/event,4,2026/04/22 04:01
2942,user072,사진과 색이 완전히 달라서 실망했어요 😍,1,18.02.2026
2943,user001,가성비 최고입니다 또 살게요 😍,4,2026-03-19T20:54:00
2944,user044,색감이 사진이랑 똑같아서 만족합니다 😍,5,
2945,user011,배송이 정말 빨라서 깜짝 놀랐어요 👍,4,2026-03-20
2946,user015,구매처: http://shop.example.com 방문하세요 아직 잘 모르겠어요 더 써봐야 할 듯 🙏 http://bit.ly/abc123,3,2026/03/06 09:35
2947,user011,협찬 받아 작성한 후기입니다. 배송이 일주일이나 걸렸습니다 별로 😡,2,18.05.2026
2948,user083,포장도 꼼꼼하고 품질이 기대 이상이에요 🙏,5,2026-04-23T14:30:00
2949,user044,협찬 받아 작성한 후기입니다. 포장도 꼼꼼하고 품질이 기대 이상이에요 ㅠㅠ,5,
2950,user052,구매처: http://shop.example.com 방문하세요 재구매 의사 100% 강추합니다 🙏,5,2026-06-28
2951,user074,가격대비 그럭저럭이에요,3,2026/01/25 07:17
2952,user075,[광고] 지금 구매하면 사은품 증정! 가격대비 그럭저럭이에요 ㅠㅠ,3,02.04.2026
2953,user062,[광고] 지금 구매하면 사은품 증정! 냄새가 너무 심해서 못 쓰겠어요 https://example.com/event,2,2026-02-16T13:08:00
2954,user077,가성비 최고입니다 또 살게요 😍,5,
2955,user081,배송이 일주일이나 걸렸습니다 별로 http://bit.ly/abc123,1,2026-01-04
2956,user024,가성비 최고입니다 또 살게요 https://example.com/event,4,2026/04/10 02:16
2957,user067,포장도 꼼꼼하고 품질이 기대 이상이에요,5,05.03.2026
2958,user069,포장도 꼼꼼하고 품질이 기대 이상이에요 ㅠㅠ,5,2026-06-08T20:48:00
2959,user011,색감이 사진이랑 똑같아서 만족합니다 🙏 https://example.com/event,5,
2960,user031,협찬 받아 작성한 후기입니다. 배송이 일주일이나 걸렸습니다 별로 ㅠㅠ https://example.com/event,2,2026-04-11
2961,user108,배송이 일주일이나 걸렸습니다 별로,1,2026/04/14 02:55
2962,user108,협찬 받아 작성한 후기입니다. 사진과 색이 완전히 달라서 실망했어요 🙏,2,23.06.2026
2963,user064,협찬 받아 작성한 후기입니다. 배송이 정말 빨라서 깜짝 놀랐어요 👍,5,2026-05-05T23:45:00
2964,user029,고객센터 연결도 안 되고 최악이에요 🔥 http://bit.ly/abc123,2,
2965,user086,구매처: http://shop.example.com 방문하세요 한 번 쓰고 고장났습니다 환불 원해요 🔥,1,2026-05-28
2966,user043,협찬 받아 작성한 후기입니다. 아직 잘 모르겠어요 더 써봐야 할 듯 🙏,3,2026/04/07 07:52
2967,user030,협찬 받아 작성한 후기입니다. 냄새가 너무 심해서 못 쓰겠어요 👍,1,11.03.2026
2968,user055,협찬 받아 작성한 후기입니다. 가격대비 그럭저럭이에요,3,2026-03-04T05:09:00
2969,user059,[광고] 지금 구매하면 사은품 증정! 색감이 사진이랑 똑같아서 만족합니다 🔥,5,
2970,user017,포장도 꼼꼼하고 품질이 기대 이상이에요,4,2026-03-04
2971,user035,구매처: http://shop.example.com 방문하세요 사진과 색이 완전히 달라서 실망했어요 🙏,2,2026/06/23 01:17
2972,user076,구매처: http://shop.example.com 방문하세요 사이즈도 딱 맞고 마감이 깔끔해요 😡 http://bit.ly/abc123,5,06.05.2026
2973,user005,구매처: http://shop.example.com 방문하세요 배송이 정말 빨라서 깜짝 놀랐어요 👍,4,2026-04-25T16:04:00
2974,user040,[광고] 지금 구매하면 사은품 증정! 배송이 일주일이나 걸렸습니다 별로 🔥,2,
2975,user016,구매처: http://shop.example.com 방문하세요 한 번 쓰고 고장났습니다 환불 원해요 🙏 http://bit.ly/abc123,1,2026-04-14
2976,user003,가격대비 그럭저럭이에요 😍 http://bit.ly/abc123,3,2026/04/04 23:26
2977,user002,배송이 정말 빨라서 깜짝 놀랐어요 😡,5,15.01.2026
2978,user050,[광고] 지금 구매하면 사은품 증정! 포장도 꼼꼼하고 품질이 기대 이상이에요 🔥,4,2026-05-26T11:42:00
2979,user028,냄새가 너무 심해서 못 쓰겠어요 http://bit.ly/abc123,2,
2980,user118,무난합니다 그냥 평타,,2026-03-25
2981,user068,배송이 정말 빨라서 깜짝 놀랐어요 😍 https://example.com/event,4,2026/05/18 03:34
2982,user072,생각보다 너무 작고 부실해요 https://example.com/event,2,04.05.2026
2983,user006,[광고] 지금 구매하면 사은품 증정! 재구매 의사 100% 강추합니다 🔥 https://example.com/event,5,2026-03-21T01:42:00
2984,user068,사진과 색이 완전히 달라서 실망했어요 😍 https://example.com/event,2,
2985,user081,배송이 일주일이나 걸렸습니다 별로 http://bit.ly/abc123,1,2026-02-15
2986,user029,배송이 정말 빨라서 깜짝 놀랐어요 👍,5,2026/01/25 12:38
2987,user078,[광고] 지금 구매하면 사은품 증정! 재구매 의사 100% 강추합니다 ㅠㅠ http://bit.ly/abc123,5,07.05.2026
2988,user056,아직 잘 모르겠어요 더 써봐야 할 듯 🙏 http://bit.ly/abc123,3,2026-04-17T16:46:00
2989,user011,포장도 꼼꼼하고 품질이 기대 이상이에요 🔥 https://example.com/event,4,
2990,user097,사이즈도 딱 맞고 마감이 깔끔해요 👍 http://bit.ly/abc123,5,2026-01-17
2991,user018,한 번 쓰고 고장났습니다 환불 원해요 😍,1,2026/03/17 11:27
2992,user003,가성비 최고입니다 또 살게요 🙏 https://example.com/event,4,07.06.2026
2993,user037,[광고] 지금 구매하면 사은품 증정! 재구매 의사 100% 강추합니다 😍 https://example.com/event,5,2026-05-16T21:09:00
2994,user105,구매처: http://shop.example.com 방문하세요 배송이 정말 빨라서 깜짝 놀랐어요,4,
2995,user093,사진과 색이 완전히 달라서 실망했어요,2,2026-01-22
2996,user031,무난합니다 그냥 평타 🙏 https://example.com/event,3,2026/05/17 15:08
2997,user099,협찬 받아 작성한 후기입니다. 배송이 정말 빨라서 깜짝 놀랐어요,5,08.03.2026
2998,user021,[광고] 지금 구매하면 사은품 증정! 생각보다 너무 작고 부실해요 http://bit.ly/abc123,1,2026-05-10T19:59:00
2999,user073,배송이 정말 빨라서 깜짝 놀랐어요 ㅠㅠ,5,
3000,user089,아직 잘 모르겠어요 더 써봐야 할 듯 😍,3,2026-02-12
3001,user042,협찬 받아 작성한 후기입니다. 한 번 쓰고 고장났습니다 환불 원해요 🔥,1,2026/06/13 01:00
3002,user049,협찬 받아 작성한 후기입니다. 가성비 최고입니다 또 살게요 👍 http://bit.ly/abc123,,15.06.2026
3003,user095,구매처: http://shop.example.com 방문하세요 생각보다 너무 작고 부실해요 http://bit.ly/abc123,1,2026-01-27T08:06:00
3004,user052,협찬 받아 작성한 후기입니다. 가격대비 그럭저럭이에요 http://bit.ly/abc123,3,
3005,user038,배송이 일주일이나 걸렸습니다 별로 😍 https://example.com/event,1,2026-03-16
3006,user061,협찬 받아 작성한 후기입니다. 재구매 의사 100% 강추합니다 😡,5,2026/04/20 10:53
3007,user103,구매처: http://shop.example.com 방문하세요 사진과 색이 완전히 달라서 실망했어요 😍,2,23.03.2026
3008,user031,협찬 받아 작성한 후기입니다. 재구매 의사 100% 강추합니다,5,2026-04-03T09:23:00
3009,user049,배송이 정말 빨라서 깜짝 놀랐어요,4,
3010,user004,배송이 정말 빨라서 깜짝 놀랐어요 😡,4,2026-03-15
3011,user049,[광고] 지금 구매하면 사은품 증정! 고객센터 연결도 안 되고 최악이에요 😍 http://bit.ly/abc123,1,2026/06/22 19:09
3012,user100,가격대비 그럭저럭이에요 😡,3,10.02.2026
3013,user015,[광고] 지금 구매하면 사은품 증정! 배송이 정말 빨라서 깜짝 놀랐어요 👍,5,2026-05-21T03:19:00
3014,user015,포장도 꼼꼼하고 품질이 기대 이상이에요 👍,4,
3015,user096,[광고] 지금 구매하면 사은품 증정! 포장도 꼼꼼하고 품질이 기대 이상이에요 🔥 https://example.com/event,,2026-03-26
3016,user065,아직 잘 모르겠어요 더 써봐야 할 듯 http://bit.ly/abc123,3,2026/04/17 06:04
3017,user017,구매처: http://shop.example.com 방문하세요 배송이 정말 빨라서 깜짝 놀랐어요 😡 http://bit.ly/abc123,5,15.02.2026
3018,user004,구매처: http://shop.example.com 방문하세요 가격대비 그럭저럭이에요 https://example.com/event,3,2026-02-07T14:16:00
3019,user091,[광고] 지금 구매하면 사은품 증정! 사이즈도 딱 맞고 마감이 깔끔해요 👍,5,
3020,user003,구매처: http://shop.example.com 방문하세요 가성비 최고입니다 또 살게요,5,2026-02-06
3021,user051,[광고] 지금 구매하면 사은품 증정! 사진과 색이 완전히 달라서 실망했어요 http://bit.ly/abc123,1,2026/02/03 21:53
3022,user013,배송이 정말 빨라서 깜짝 놀랐어요 🔥 http://bit.ly/abc123,5,11.02.2026
3023,user067,[광고] 지금 구매하면 사은품 증정! 포장도 꼼꼼하고 품질이 기대 이상이에요 ㅠㅠ https://example.com/event,4,2026-04-15T19:19:00
3024,user009,아직 잘 모르겠어요 더 써봐야 할 듯 ㅠㅠ,3,
3025,user010,[광고] 지금 구매하면 사은품 증정! 배송이 정말 빨라서 깜짝 놀랐어요 🙏 https://example.com/event,,2026-04-16
3026,user120,재구매 의사 100% 강추합니다 👍,5,2026/01/15 16:06
3027,user036,[광고] 지금 구매하면 사은품 증정! 배송이 정말 빨라서 깜짝 놀랐어요 😡,5,01.05.2026
3028,user055,[광고] 지금 구매하면 사은품 증정! 포장도 꼼꼼하고 품질이 기대 이상이에요 🔥 http://bit.ly/abc123,5,2026-04-09T07:14:00
3029,user021,사이즈도 딱 맞고 마감이 깔끔해요 😡 http://bit.ly/abc123,5,
3030,user001,생각보다 너무 작고 부실해요 👍 http://bit.ly/abc123,1,2026-01-10
3031,user050,냄새가 너무 심해서 못 쓰겠어요 😡 http://bit.ly/abc123,1,2026/06/04 23:39
3032,user112,[광고] 지금 구매하면 사은품 증정! 색감이 사진이랑 똑같아서 만족합니다 🙏,4,25.03.2026
3033,user026,아직 잘 모르겠어요 더 써봐야 할 듯 🙏,3,2026-06-26T17:52:00
3034,user062,구매처: http://shop.example.com 방문하세요 재구매 의사 100% 강추합니다 👍,5,
3035,user026,배송이 정말 빨라서 깜짝 놀랐어요,5,2026-01-25
3036,user083,한 번 쓰고 고장났습니다 환불 원해요 http://bit.ly/abc123,1,2026/01/16 07:52
3037,user004,[광고] 지금 구매하면 사은품 증정! 재구매 의사 100% 강추합니다 https://example.com/event,4,23.04.2026
3038,user076,사진과 색이 완전히 달라서 실망했어요 ㅠㅠ https://example.com/event,2,2026-05-23T19:28:00
3039,user030,구매처: http://shop.example.com 방문하세요 포장도 꼼꼼하고 품질이 기대 이상이에요 🙏,5,
3040,user075,한 번 쓰고 고장났습니다 환불 원해요 😡 https://example.com/event,1,2026-02-12
3041,user050,구매처: http://shop.example.com 방문하세요 고객센터 연결도 안 되고 최악이에요,1,2026/01/01 01:42
3042,user010,[광고] 지금 구매하면 사은품 증정! 배송이 정말 빨라서 깜짝 놀랐어요 🔥 https://example.com/event,4,15.05.2026
3043,user087,협찬 받아 작성한 후기입니다. 포장도 꼼꼼하고 품질이 기대 이상이에요,,2026-06-18T16:08:00
3044,user098,배송이 일주일이나 걸렸습니다 별로 😡,2,
3045,user034,협찬 받아 작성한 후기입니다. 한 번 쓰고 고장났습니다 환불 원해요 👍,2,2026-06-09
3046,user093,색감이 사진이랑 똑같아서 만족합니다 😡 http://bit.ly/abc123,4,2026/04/03 19:08
3047,user011,협찬 받아 작성한 후기입니다. 배송이 정말 빨라서 깜짝 놀랐어요 https://example.com/event,4,24.05.2026
3048,user053,[광고] 지금 구매하면 사은품 증정! 색감이 사진이랑 똑같아서 만족합니다 👍,5,2026-03-25T03:44:00
3049,user079,냄새가 너무 심해서 못 쓰겠어요 👍 http://bit.ly/abc123,1,
3050,user086,협찬 받아 작성한 후기입니다. 포장도 꼼꼼하고 품질이 기대 이상이에요 😍,4,2026-01-23
3051,user117,협찬 받아 작성한 후기입니다. 가성비 최고입니다 또 살게요 😍 https://example.com/event,5,2026/01/06 12:56
3052,user041,한 번 쓰고 고장났습니다 환불 원해요 🔥,2,20.02.2026
3053,user015,협찬 받아 작성한 후기입니다. 포장도 꼼꼼하고 품질이 기대 이상이에요 😡,5,2026-01-03T09:50:00
3054,user091,[광고] 지금 구매하면 사은품 증정! 무난합니다 그냥 평타 😡 http://bit.ly/abc123,,
3055,user101,구매처: http://shop.example.com 방문하세요 배송이 정말 빨라서 깜짝 놀랐어요 🔥,5,2026-06-02
3056,user119,가성비 최고입니다 또 살게요 🙏,5,2026/03/19 03:44
3057,user053,사이즈도 딱 맞고 마감이 깔끔해요 👍 https://example.com/event,5,24.02.2026
3058,user069,협찬 받아 작성한 후기입니다. 배송이 일주일이나 걸렸습니다 별로 🔥,1,2026-01-06T19:20:00
3059,user102,재구매 의사 100% 강추합니다 👍 https://example.com/event,5,
3060,user105,구매처: http://shop.example.com 방문하세요 색감이 사진이랑 똑같아서 만족합니다,5,2026-02-09
3061,user119,[광고] 지금 구매하면 사은품 증정! 배송이 정말 빨라서 깜짝 놀랐어요 🙏,4,2026/04/01 06:45
3062,user021,배송이 일주일이나 걸렸습니다 별로 🙏 https://example.com/event,2,18.03.2026
3063,user047,협찬 받아 작성한 후기입니다. 무난합니다 그냥 평타,3,2026-04-08T01:47:00
3064,user072,협찬 받아 작성한 후기입니다. 가격대비 그럭저럭이에요 😍 http://bit.ly/abc123,3,
